Gene	Type	Number of isoform	Jaccard Index	Dice coefficient	Overlap coefficient	Redundance metric	Stdev number GO term	BP similarity	CC similarity	MF similarity
gene:FBgn0032150	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032151	Observed	6	0.988095238095238	0.9939393939393939	1.0	0.9928571428571429	1.118033988749895	1.0	0.9903333333333334	1.0
gene:FBgn0029174	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0085212	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032153	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032154	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0010520	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0004867	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0053300	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032156	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032157	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0024285	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0040064	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0025700	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032160	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032161	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032162	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032163	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0259712	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0259713	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051876	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051712	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0287788	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032166	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032167	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032168	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032169	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032171	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032170	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032172	Observed	6	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0015664	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0011272	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0000180	Observed	2	0.3055555555555556	0.46808510638297873	1.0	0.3055555555555556	12.5	0.633	0.886	0.85
gene:FBgn0051875	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051755	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0043456	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0011584	Observed	4	0.77	0.8506493506493507	1.0	0.54	9.959292143521045	0.9304999999999999	1.0	0.5
gene:FBgn0032175	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032176	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027600	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0053301	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0053302	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0287720	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032178	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0265002	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032181	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0083945	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032184	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032187	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032188	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0028675	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051874	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032189	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0005593	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0085188	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032191	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032192	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032193	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032194	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0024320	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0250843	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032195	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032196	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032197	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032198	Observed	2	0.8571428571428571	0.9230769230769231	1.0	0.8571428571428571	3.0	1.0	0.978	0.806
gene:FBgn0051720	Observed	2	0.9473684210526315	0.972972972972973	1.0	0.9473684210526315	0.5	0.992	1.0	1.0
gene:FBgn0004419	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0024248	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0000229	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051717	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0010407	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032200	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0026379	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0011305	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032202	Observed	4	0.9701492537313433	0.9847328244274808	1.0	0.9701492537313433	1.5	1.0	0.9613333333333335	1.0
gene:FBgn0259482	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032204	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032205	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0260750	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0003751	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0260749	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0054043	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032208	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032209	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032210	Observed	2	0.19607843137254902	0.32786885245901637	0.8695652173913043	0.19607843137254902	38.0	0.0	0.944	0.979
gene:FBgn0032211	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0005322	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032213	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032214	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027491	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0267365	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032216	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032217	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032218	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032219	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0011703	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032221	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032222	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032223	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0019932	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051715	Observed	2	0.7391304347826086	0.85	1.0	0.7391304347826086	6.0	1.0	0.888	0.0
gene:FBgn0032224	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032225	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0085396	Observed	3	0.3333333333333333	0.3333333333333333	1.0	0.5	16.49915822768611	0.3333333333333333	0.3333333333333333	0.3333333333333333
gene:FBgn0032228	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032229	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027568	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0003087	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032230	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032231	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0041723	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0053303	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032233	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032234	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032235	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0004106	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032236	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0267821	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0262782	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051716	Observed	6	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032240	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0067622	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051718	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0025366	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0003942	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032242	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032243	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032244	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0005683	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032246	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0262601	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0267330	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032247	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032248	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0004915	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032249	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032250	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027052	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032251	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032252	Observed	3	0.325	0.32911392405063294	1.0	0.4875	18.624953392931992	0.3333333333333333	0.32566666666666666	0.3333333333333333
gene:FBgn0065110	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032253	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027611	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051719	Observed	2	0.8936170212765957	0.9438202247191011	1.0	0.8936170212765957	2.5	1.0	0.0	0.808
gene:FBgn0032256	Observed	3	0.9333333333333332	0.9649122807017543	1.0	0.95	3.7712361663282534	0.9966666666666667	0.3333333333333333	0.872
gene:FBgn0026431	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032258	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032259	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032260	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0086347	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032261	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032262	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0267828	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0010398	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032264	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032265	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032266	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051721	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032268	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032269	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0250826	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0085190	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032271	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051872	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0043825	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0265264	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0287630	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0267254	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051871	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0040496	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032280	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032281	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032282	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032283	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032284	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032285	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032286	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0023496	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0024740	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032287	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032289	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032290	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032291	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032292	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032293	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027868	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032294	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032295	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032296	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032297	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027550	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0015320	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032298	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032299	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051869	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0051870	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0011676	Observed	3	0.5724137931034483	0.6852791878172589	1.0	0.6793103448275862	43.840620433565945	0.7766666666666667	0.3333333333333333	1.0
gene:FBgn0032303	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032304	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032305	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0260453	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0260454	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0069354	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0004363	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0262599	Observed	2	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0
gene:FBgn0027453	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0024227	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027363	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032311	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032312	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032313	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032314	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032315	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0261871	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032318	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0053129	Observed	2	0.0	0.0	1.0	0.0	16.5	0.0	0.0	0.0
gene:FBgn0032321	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032322	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0000018	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0010612	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0041781	Observed	6	0.8742514970059881	0.9297658862876254	1.0	0.8742514970059879	17.5	0.9574000000000001	1.0	1.0
gene:FBgn0004872	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0026148	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0026147	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0000146	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0040096	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0015756	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0021761	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032329	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0250837	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032330	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0023415	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032331	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0040967	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032335	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0263971	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032336	Observed	2	0.0	0.0	1.0	0.0	32.5	0.0	0.0	0.0
gene:FBgn0032337	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032338	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032339	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0283682	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032341	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0261983	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032343	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0041246	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0027582	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032345	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032346	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0262647	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0028700	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032348	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0040211	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0010197	Observed	3	0.93993993993994	0.9685534591194968	1.0	0.954954954954955	4.714045207910317	0.9733333333333333	1.0	1.0
gene:FBgn0051867	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032350	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0287724	Observed	9	0.9382716049382714	0.9641577060931898	1.0	0.9652777777777778	7.856742013183861	0.9588888888888888	1.0	1.0
gene:FBgn0014076	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032354	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0264442	Observed	3	0.3333333333333333	0.3333333333333333	1.0	0.5	57.51135153650586	0.3333333333333333	0.3333333333333333	0.3333333333333333
gene:FBgn0040232	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0040233	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0052831	Observed	4	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032358	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0020270	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0283678	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032360	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0000287	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0261648	Observed	2	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0003313	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0263087	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0287204	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032362	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032363	Observed	3	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032364	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032365	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0032366	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
gene:FBgn0262683	Observed	1	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0
