Gene stable ID	Drosophila melanogaster (Fruit fly) gene stable ID	Drosophila melanogaster (Fruit fly) homology type
ENSMUSG00000024370	FBgn0032863	ortholog_one2many
ENSMUSG00000024370	FBgn0051687	ortholog_one2many
ENSMUSG00000031901	FBgn0030554	ortholog_one2one
ENSMUSG00000025531	FBgn0026378	ortholog_one2many
ENSMUSG00000076432	FBgn0004907	ortholog_one2many
ENSMUSG00000021944	FBgn0038391	ortholog_one2one
ENSMUSG00000030247	FBgn0039081	ortholog_many2many
ENSMUSG00000030247	FBgn0032706	ortholog_many2many
ENSMUSG00000030247	FBgn0265042	ortholog_many2many
ENSMUSG00000045538	FBgn0086130	ortholog_one2one
ENSMUSG00000015053	FBgn0003507	ortholog_many2many
ENSMUSG00000015053	FBgn0032223	ortholog_many2many
ENSMUSG00000024114	FBgn0250841	ortholog_many2many
ENSMUSG00000024114	FBgn0003319	ortholog_many2many
ENSMUSG00000024587	FBgn0086443	ortholog_one2one
ENSMUSG00000032849	FBgn0038740	ortholog_many2many
ENSMUSG00000032849	FBgn0263316	ortholog_many2many
ENSMUSG00000032849	FBgn0032908	ortholog_many2many
ENSMUSG00000032849	FBgn0032026	ortholog_many2many
ENSMUSG00000032849	FBgn0051792	ortholog_many2many
ENSMUSG00000032849	FBgn0010549	ortholog_many2many
ENSMUSG00000032849	FBgn0034612	ortholog_many2many
ENSMUSG00000032849	FBgn0039645	ortholog_many2many
ENSMUSG00000032849	FBgn0039644	ortholog_many2many
ENSMUSG00000032849	FBgn0032456	ortholog_many2many
ENSMUSG00000034126	FBgn0086368	ortholog_one2one
ENSMUSG00000024116	FBgn0250841	ortholog_many2many
ENSMUSG00000024116	FBgn0003319	ortholog_many2many
ENSMUSG00000021610	FBgn0030456	ortholog_one2one
ENSMUSG00000032350	FBgn0040319	ortholog_one2one
ENSMUSG00000026181	FBgn0032702	ortholog_many2many
ENSMUSG00000026181	FBgn0029958	ortholog_many2many
ENSMUSG00000026181	FBgn0035425	ortholog_many2many
ENSMUSG00000026181	FBgn0035143	ortholog_many2many
ENSMUSG00000026181	FBgn0086361	ortholog_many2many
ENSMUSG00000026181	FBgn0039421	ortholog_many2many
ENSMUSG00000048206	FBgn0263106	ortholog_many2many
ENSMUSG00000048206	FBgn0031322	ortholog_many2many
ENSMUSG00000048206	FBgn0030207	ortholog_many2many
ENSMUSG00000048206	FBgn0038195	ortholog_many2many
ENSMUSG00000048206	FBgn0050156	ortholog_many2many
ENSMUSG00000025912	FBgn0002914	ortholog_many2many
ENSMUSG00000056917	FBgn0264895	ortholog_one2many
ENSMUSG00000084128	FBgn0023441	ortholog_many2many
ENSMUSG00000084128	FBgn0259139	ortholog_many2many
ENSMUSG00000023345	FBgn0036354	ortholog_one2one
ENSMUSG00000029009	FBgn0036157	ortholog_one2one
ENSMUSG00000015971	FBgn0030877	ortholog_one2one
ENSMUSG00000031903	FBgn0051683	ortholog_one2many
ENSMUSG00000031903	FBgn0042175	ortholog_one2many
ENSMUSG00000039828	FBgn0034908	ortholog_one2one
ENSMUSG00000020739	FBgn0034310	ortholog_one2one
ENSMUSG00000031904	FBgn0037203	ortholog_many2many
ENSMUSG00000031904	FBgn0036764	ortholog_many2many
ENSMUSG00000031904	FBgn0036493	ortholog_many2many
ENSMUSG00000031904	FBgn0039844	ortholog_many2many
ENSMUSG00000031904	FBgn0002778	ortholog_many2many
ENSMUSG00000021953	FBgn0036997	ortholog_one2one
ENSMUSG00000029007	FBgn0052638	ortholog_one2one
ENSMUSG00000021033	FBgn0037697	ortholog_one2many
ENSMUSG00000021033	FBgn0037696	ortholog_one2many
ENSMUSG00000022378	FBgn0052066	ortholog_one2many
ENSMUSG00000112216	FBgn0265574	ortholog_one2many
ENSMUSG00000112252	FBgn0265574	ortholog_one2many
ENSMUSG00000019792	FBgn0037250	ortholog_one2one
ENSMUSG00000041763	FBgn0020370	ortholog_one2one
ENSMUSG00000035078	FBgn0035945	ortholog_many2many
ENSMUSG00000035078	FBgn0025742	ortholog_many2many
ENSMUSG00000035078	FBgn0028497	ortholog_many2many
ENSMUSG00000035078	FBgn0025802	ortholog_many2many
ENSMUSG00000035078	FBgn0030735	ortholog_many2many
ENSMUSG00000035078	FBgn0030582	ortholog_many2many
ENSMUSG00000031996	FBgn0000108	ortholog_one2many
ENSMUSG00000033216	FBgn0034627	ortholog_one2one
ENSMUSG00000035187	FBgn0024321	ortholog_many2many
ENSMUSG00000035187	FBgn0287186	ortholog_many2many
ENSMUSG00000035187	FBgn0040318	ortholog_many2many
ENSMUSG00000060098	FBgn0034817	ortholog_one2one
ENSMUSG00000000751	FBgn0010173	ortholog_one2one
ENSMUSG00000029330	FBgn0010350	ortholog_one2many
ENSMUSG00000022142	FBgn0021761	ortholog_one2one
ENSMUSG00000039529	FBgn0030746	ortholog_many2many
ENSMUSG00000039529	FBgn0030747	ortholog_many2many
ENSMUSG00000039529	FBgn0051729	ortholog_many2many
ENSMUSG00000034111	FBgn0031061	ortholog_one2many
ENSMUSG00000090812	FBgn0030738	ortholog_many2many
ENSMUSG00000090812	FBgn0000283	ortholog_many2many
ENSMUSG00000090812	FBgn0037811	ortholog_many2many
ENSMUSG00000112814	FBgn0265574	ortholog_one2many
ENSMUSG00000112419	FBgn0265574	ortholog_one2many
ENSMUSG00000112027	FBgn0265574	ortholog_one2many
ENSMUSG00000112781	FBgn0265574	ortholog_one2many
ENSMUSG00000112495	FBgn0265574	ortholog_one2many
ENSMUSG00000112919	FBgn0265574	ortholog_one2many
ENSMUSG00000038582	FBgn0029949	ortholog_one2many
ENSMUSG00000038582	FBgn0035228	ortholog_one2many
ENSMUSG00000022664	FBgn0031676	ortholog_one2many
ENSMUSG00000072919	FBgn0038516	ortholog_one2many
ENSMUSG00000019791	FBgn0054015	ortholog_one2many
ENSMUSG00000019791	FBgn0031378	ortholog_one2many
ENSMUSG00000010592	FBgn0011206	ortholog_one2many
ENSMUSG00000021958	FBgn0034528	ortholog_one2one
ENSMUSG00000044667	FBgn0037166	ortholog_many2many
ENSMUSG00000044667	FBgn0037163	ortholog_many2many
ENSMUSG00000044667	FBgn0016078	ortholog_many2many
ENSMUSG00000044667	FBgn0041087	ortholog_many2many
ENSMUSG00000044667	FBgn0037167	ortholog_many2many
ENSMUSG00000044667	FBgn0037164	ortholog_many2many
ENSMUSG00000044667	FBgn0037165	ortholog_many2many
ENSMUSG00000044667	FBgn0037341	ortholog_many2many
ENSMUSG00000059669	FBgn0037792	ortholog_one2one
ENSMUSG00000022663	FBgn0036813	ortholog_one2one
ENSMUSG00000037940	FBgn0259166	ortholog_one2many
ENSMUSG00000063060	FBgn0005612	ortholog_many2many
ENSMUSG00000063060	FBgn0036411	ortholog_many2many
ENSMUSG00000063060	FBgn0039938	ortholog_many2many
ENSMUSG00000037815	FBgn0010215	ortholog_one2many
ENSMUSG00000063358	FBgn0003256	ortholog_one2one
ENSMUSG00000027676	FBgn0037276	ortholog_one2one
ENSMUSG00000038569	FBgn0025807	ortholog_one2many
ENSMUSG00000038910	FBgn0003416	ortholog_many2many
ENSMUSG00000038910	FBgn0004611	ortholog_many2many
ENSMUSG00000018809	FBgn0053548	ortholog_many2many
ENSMUSG00000018809	FBgn0030102	ortholog_many2many
ENSMUSG00000018809	FBgn0033061	ortholog_many2many
ENSMUSG00000018809	FBgn0011566	ortholog_many2many
ENSMUSG00000018809	FBgn0033427	ortholog_many2many
ENSMUSG00000018809	FBgn0028862	ortholog_many2many
ENSMUSG00000018809	FBgn0038470	ortholog_many2many
ENSMUSG00000018809	FBgn0036282	ortholog_many2many
ENSMUSG00000029003	FBgn0037345	ortholog_one2one
ENSMUSG00000020656	FBgn0050011	ortholog_one2many
ENSMUSG00000071862	FBgn0005775	ortholog_many2many
ENSMUSG00000071862	FBgn0028370	ortholog_many2many
ENSMUSG00000024357	FBgn0039296	ortholog_one2one
ENSMUSG00000029462	FBgn0031310	ortholog_one2one
ENSMUSG00000024124	FBgn0250841	ortholog_many2many
ENSMUSG00000024124	FBgn0003319	ortholog_many2many
ENSMUSG00000024124	FBgn0037039	ortholog_many2many
ENSMUSG00000024124	FBgn0030027	ortholog_many2many
ENSMUSG00000034623	FBgn0051266	ortholog_many2many
ENSMUSG00000034623	FBgn0051267	ortholog_many2many
ENSMUSG00000053604	FBgn0050410	ortholog_one2one
ENSMUSG00000045027	FBgn0250841	ortholog_many2many
ENSMUSG00000045027	FBgn0003319	ortholog_many2many
ENSMUSG00000045027	FBgn0037039	ortholog_many2many
ENSMUSG00000045027	FBgn0030027	ortholog_many2many
ENSMUSG00000020114	FBgn0027568	ortholog_one2many
ENSMUSG00000015970	FBgn0037896	ortholog_one2one
ENSMUSG00000020740	FBgn0027363	ortholog_many2many
ENSMUSG00000020740	FBgn0030141	ortholog_many2many
ENSMUSG00000020740	FBgn0032246	ortholog_many2many
ENSMUSG00000030079	FBgn0040078	ortholog_one2one
ENSMUSG00000028795	FBgn0031395	ortholog_one2many
ENSMUSG00000021379	FBgn0000575	ortholog_one2many
ENSMUSG00000001986	FBgn0259215	ortholog_many2many
ENSMUSG00000001986	FBgn0036937	ortholog_many2many
ENSMUSG00000001986	FBgn0029968	ortholog_many2many
ENSMUSG00000001986	FBgn0259189	ortholog_many2many
ENSMUSG00000001986	FBgn0029966	ortholog_many2many
ENSMUSG00000001986	FBgn0037630	ortholog_many2many
ENSMUSG00000001986	FBgn0040849	ortholog_many2many
ENSMUSG00000001986	FBgn0260874	ortholog_many2many
ENSMUSG00000001986	FBgn0038789	ortholog_many2many
ENSMUSG00000001986	FBgn0261402	ortholog_many2many
ENSMUSG00000001986	FBgn0036757	ortholog_many2many
ENSMUSG00000001986	FBgn0261401	ortholog_many2many
ENSMUSG00000001986	FBgn0029965	ortholog_many2many
ENSMUSG00000001986	FBgn0259193	ortholog_many2many
ENSMUSG00000001986	FBgn0004620	ortholog_many2many
ENSMUSG00000001986	FBgn0046113	ortholog_many2many
ENSMUSG00000001986	FBgn0020429	ortholog_many2many
ENSMUSG00000001986	FBgn0026255	ortholog_many2many
ENSMUSG00000001986	FBgn0039927	ortholog_many2many
ENSMUSG00000001986	FBgn0039916	ortholog_many2many
ENSMUSG00000001986	FBgn0264000	ortholog_many2many
ENSMUSG00000001986	FBgn0004619	ortholog_many2many
ENSMUSG00000001986	FBgn0053513	ortholog_many2many
ENSMUSG00000001986	FBgn0035604	ortholog_many2many
ENSMUSG00000001986	FBgn0037501	ortholog_many2many
ENSMUSG00000001986	FBgn0036829	ortholog_many2many
ENSMUSG00000001986	FBgn0036150	ortholog_many2many
ENSMUSG00000001986	FBgn0034994	ortholog_many2many
ENSMUSG00000001986	FBgn0259683	ortholog_many2many
ENSMUSG00000001986	FBgn0031634	ortholog_many2many
ENSMUSG00000001986	FBgn0036250	ortholog_many2many
ENSMUSG00000001986	FBgn0051201	ortholog_many2many
ENSMUSG00000001986	FBgn0038840	ortholog_many2many
ENSMUSG00000001986	FBgn0028422	ortholog_many2many
ENSMUSG00000022661	FBgn0000636	ortholog_one2many
ENSMUSG00000038025	FBgn0037659	ortholog_one2many
ENSMUSG00000033342	FBgn0037166	ortholog_many2many
ENSMUSG00000033342	FBgn0037163	ortholog_many2many
ENSMUSG00000033342	FBgn0016078	ortholog_many2many
ENSMUSG00000033342	FBgn0041087	ortholog_many2many
ENSMUSG00000033342	FBgn0037167	ortholog_many2many
ENSMUSG00000033342	FBgn0037164	ortholog_many2many
ENSMUSG00000033342	FBgn0037165	ortholog_many2many
ENSMUSG00000033342	FBgn0037341	ortholog_many2many
ENSMUSG00000021038	FBgn0039702	ortholog_one2one
ENSMUSG00000052099	FBgn0051266	ortholog_many2many
ENSMUSG00000052099	FBgn0051267	ortholog_many2many
ENSMUSG00000022141	FBgn0026401	ortholog_one2one
ENSMUSG00000029464	FBgn0037478	ortholog_one2one
ENSMUSG00000036875	FBgn0033889	ortholog_many2many
ENSMUSG00000036875	FBgn0034187	ortholog_many2many
ENSMUSG00000043991	FBgn0022361	ortholog_one2many
ENSMUSG00000053182	FBgn0000636	ortholog_one2many
ENSMUSG00000024346	FBgn0031776	ortholog_one2one
ENSMUSG00000116542	FBgn0000636	ortholog_one2many
ENSMUSG00000031668	FBgn0011737	ortholog_many2many
ENSMUSG00000033210	FBgn0040297	ortholog_many2many
ENSMUSG00000033210	FBgn0028703	ortholog_many2many
ENSMUSG00000029465	FBgn0065032	ortholog_one2many
ENSMUSG00000029465	FBgn0038369	ortholog_one2many
ENSMUSG00000058443	FBgn0024733	ortholog_one2many
ENSMUSG00000031711	FBgn0026400	ortholog_one2one
ENSMUSG00000046756	FBgn0032236	ortholog_one2one
ENSMUSG00000030147	FBgn0038315	ortholog_many2many
ENSMUSG00000030147	FBgn0035199	ortholog_many2many
ENSMUSG00000030147	FBgn0040092	ortholog_many2many
ENSMUSG00000030147	FBgn0040093	ortholog_many2many
ENSMUSG00000030147	FBgn0054033	ortholog_many2many
ENSMUSG00000030147	FBgn0040096	ortholog_many2many
ENSMUSG00000065569	FBgn0262446	ortholog_one2one
ENSMUSG00000033308	FBgn0086450	ortholog_one2one
ENSMUSG00000072915	FBgn0260741	ortholog_many2many
ENSMUSG00000072915	FBgn0036522	ortholog_many2many
ENSMUSG00000072915	FBgn0024975	ortholog_many2many
ENSMUSG00000020491	FBgn0260741	ortholog_many2many
ENSMUSG00000020491	FBgn0036522	ortholog_many2many
ENSMUSG00000020491	FBgn0024975	ortholog_many2many
ENSMUSG00000025592	FBgn0005677	ortholog_one2many
ENSMUSG00000018541	FBgn0031452	ortholog_one2one
ENSMUSG00000047747	FBgn0004919	ortholog_one2one
ENSMUSG00000032067	FBgn0003141	ortholog_one2one
ENSMUSG00000030082	FBgn0086357	ortholog_one2many
ENSMUSG00000054733	FBgn0000565	ortholog_many2many
ENSMUSG00000021037	FBgn0032961	ortholog_one2many
ENSMUSG00000037685	FBgn0051729	ortholog_many2many
ENSMUSG00000033177	FBgn0250841	ortholog_many2many
ENSMUSG00000033177	FBgn0003319	ortholog_many2many
ENSMUSG00000032066	FBgn0002937	ortholog_one2many
ENSMUSG00000022136	FBgn0287183	ortholog_many2many
ENSMUSG00000022136	FBgn0037051	ortholog_many2many
ENSMUSG00000022136	FBgn0037718	ortholog_many2many
ENSMUSG00000003731	FBgn0024889	ortholog_one2many
ENSMUSG00000022658	FBgn0035499	ortholog_many2many
ENSMUSG00000022658	FBgn0002789	ortholog_many2many
ENSMUSG00000037475	FBgn0287725	ortholog_one2many
ENSMUSG00000025089	FBgn0262869	ortholog_one2many
ENSMUSG00000020649	FBgn0011704	ortholog_one2many
ENSMUSG00000000171	FBgn0039112	ortholog_one2one
ENSMUSG00000041308	FBgn0037130	ortholog_one2many
ENSMUSG00000039016	FBgn0027359	ortholog_one2one
ENSMUSG00000033149	FBgn0016794	ortholog_one2many
ENSMUSG00000042185	FBgn0027503	ortholog_one2one
ENSMUSG00000020646	FBgn0033476	ortholog_one2many
ENSMUSG00000035151	FBgn0037473	ortholog_one2one
ENSMUSG00000071415	FBgn0010078	ortholog_one2one
ENSMUSG00000030148	FBgn0038315	ortholog_many2many
ENSMUSG00000030148	FBgn0035199	ortholog_many2many
ENSMUSG00000030148	FBgn0040092	ortholog_many2many
ENSMUSG00000030148	FBgn0040093	ortholog_many2many
ENSMUSG00000030148	FBgn0054033	ortholog_many2many
ENSMUSG00000030148	FBgn0040096	ortholog_many2many
ENSMUSG00000042104	FBgn0014075	ortholog_one2one
ENSMUSG00000053730	FBgn0033899	ortholog_one2many
ENSMUSG00000039103	FBgn0265045	ortholog_one2one
ENSMUSG00000020743	FBgn0032156	ortholog_one2many
ENSMUSG00000028790	FBgn0022987	ortholog_many2many
ENSMUSG00000028790	FBgn0022986	ortholog_many2many
ENSMUSG00000028790	FBgn0022984	ortholog_many2many
ENSMUSG00000028790	FBgn0034659	ortholog_many2many
ENSMUSG00000028790	FBgn0034740	ortholog_many2many
ENSMUSG00000028790	FBgn0034739	ortholog_many2many
ENSMUSG00000028790	FBgn0022985	ortholog_many2many
ENSMUSG00000028790	FBgn0034731	ortholog_many2many
ENSMUSG00000035057	FBgn0036447	ortholog_many2many
ENSMUSG00000035057	FBgn0036446	ortholog_many2many
ENSMUSG00000028788	FBgn0024734	ortholog_one2one
ENSMUSG00000041708	FBgn0036028	ortholog_one2many
ENSMUSG00000031913	FBgn0040208	ortholog_many2many
ENSMUSG00000031913	FBgn0037375	ortholog_many2many
ENSMUSG00000031913	FBgn0031519	ortholog_many2many
ENSMUSG00000025860	FBgn0015247	ortholog_many2many
ENSMUSG00000053465	FBgn0038755	ortholog_one2many
ENSMUSG00000037541	FBgn0040752	ortholog_one2many
ENSMUSG00000028784	FBgn0082831	ortholog_one2many
ENSMUSG00000067767	FBgn0038315	ortholog_many2many
ENSMUSG00000067767	FBgn0035199	ortholog_many2many
ENSMUSG00000067767	FBgn0040092	ortholog_many2many
ENSMUSG00000067767	FBgn0040093	ortholog_many2many
ENSMUSG00000067767	FBgn0054033	ortholog_many2many
ENSMUSG00000067767	FBgn0040096	ortholog_many2many
ENSMUSG00000046008	FBgn0034166	ortholog_many2many
ENSMUSG00000046008	FBgn0038398	ortholog_many2many
ENSMUSG00000046008	FBgn0030884	ortholog_many2many
ENSMUSG00000046008	FBgn0036367	ortholog_many2many
ENSMUSG00000046008	FBgn0031976	ortholog_many2many
ENSMUSG00000046008	FBgn0035697	ortholog_many2many
ENSMUSG00000046008	FBgn0004045	ortholog_many2many
ENSMUSG00000046008	FBgn0004047	ortholog_many2many
ENSMUSG00000046008	FBgn0005391	ortholog_many2many
ENSMUSG00000046008	FBgn0085476	ortholog_many2many
ENSMUSG00000046008	FBgn0085477	ortholog_many2many
ENSMUSG00000046008	FBgn0250847	ortholog_many2many
ENSMUSG00000046008	FBgn0032612	ortholog_many2many
ENSMUSG00000046008	FBgn0030828	ortholog_many2many
ENSMUSG00000046008	FBgn0265267	ortholog_many2many
ENSMUSG00000046008	FBgn0036977	ortholog_many2many
ENSMUSG00000046008	FBgn0039475	ortholog_many2many
ENSMUSG00000046008	FBgn0039476	ortholog_many2many
ENSMUSG00000046008	FBgn0039474	ortholog_many2many
ENSMUSG00000046008	FBgn0039471	ortholog_many2many
ENSMUSG00000046008	FBgn0039473	ortholog_many2many
ENSMUSG00000046008	FBgn0039472	ortholog_many2many
ENSMUSG00000046008	FBgn0039470	ortholog_many2many
ENSMUSG00000046008	FBgn0039344	ortholog_many2many
ENSMUSG00000046008	FBgn0264979	ortholog_many2many
ENSMUSG00000046008	FBgn0032973	ortholog_many2many
ENSMUSG00000078931	FBgn0051278	ortholog_one2many
ENSMUSG00000078931	FBgn0051373	ortholog_one2many
ENSMUSG00000022139	FBgn0265487	ortholog_one2many
ENSMUSG00000031916	FBgn0287204	ortholog_one2one
ENSMUSG00000032033	FBgn0011758	ortholog_many2many
ENSMUSG00000032033	FBgn0004854	ortholog_many2many
ENSMUSG00000021000	FBgn0286898	ortholog_one2many
ENSMUSG00000042179	FBgn0034166	ortholog_many2many
ENSMUSG00000042179	FBgn0038398	ortholog_many2many
ENSMUSG00000042179	FBgn0030884	ortholog_many2many
ENSMUSG00000042179	FBgn0036367	ortholog_many2many
ENSMUSG00000042179	FBgn0031976	ortholog_many2many
ENSMUSG00000042179	FBgn0035697	ortholog_many2many
ENSMUSG00000042179	FBgn0004045	ortholog_many2many
ENSMUSG00000042179	FBgn0004047	ortholog_many2many
ENSMUSG00000042179	FBgn0005391	ortholog_many2many
ENSMUSG00000042179	FBgn0085476	ortholog_many2many
ENSMUSG00000042179	FBgn0085477	ortholog_many2many
ENSMUSG00000042179	FBgn0250847	ortholog_many2many
ENSMUSG00000042179	FBgn0032612	ortholog_many2many
ENSMUSG00000042179	FBgn0030828	ortholog_many2many
ENSMUSG00000042179	FBgn0265267	ortholog_many2many
ENSMUSG00000042179	FBgn0036977	ortholog_many2many
ENSMUSG00000042179	FBgn0039475	ortholog_many2many
ENSMUSG00000042179	FBgn0039476	ortholog_many2many
ENSMUSG00000042179	FBgn0039474	ortholog_many2many
ENSMUSG00000042179	FBgn0039471	ortholog_many2many
ENSMUSG00000042179	FBgn0039473	ortholog_many2many
ENSMUSG00000042179	FBgn0039472	ortholog_many2many
ENSMUSG00000042179	FBgn0039470	ortholog_many2many
ENSMUSG00000042179	FBgn0039344	ortholog_many2many
ENSMUSG00000042179	FBgn0264979	ortholog_many2many
ENSMUSG00000042179	FBgn0032973	ortholog_many2many
ENSMUSG00000022441	FBgn0010423	ortholog_many2many
ENSMUSG00000022441	FBgn0010424	ortholog_many2many
ENSMUSG00000022441	FBgn0013348	ortholog_many2many
ENSMUSG00000016946	FBgn0025394	ortholog_many2many
ENSMUSG00000002190	FBgn0015622	ortholog_many2many
ENSMUSG00000002190	FBgn0030377	ortholog_many2many
ENSMUSG00000087141	FBgn0032845	ortholog_one2many
ENSMUSG00000054874	FBgn0003048	ortholog_one2many
ENSMUSG00000031917	FBgn0039233	ortholog_one2one
ENSMUSG00000000167	FBgn0035986	ortholog_one2one
ENSMUSG00000023349	FBgn0038315	ortholog_many2many
ENSMUSG00000023349	FBgn0035199	ortholog_many2many
ENSMUSG00000023349	FBgn0040092	ortholog_many2many
ENSMUSG00000023349	FBgn0040093	ortholog_many2many
ENSMUSG00000023349	FBgn0054033	ortholog_many2many
ENSMUSG00000023349	FBgn0040096	ortholog_many2many
ENSMUSG00000022656	FBgn0000636	ortholog_one2many
ENSMUSG00000020744	FBgn0035078	ortholog_one2many
ENSMUSG00000020744	FBgn0037852	ortholog_one2many
ENSMUSG00000031919	FBgn0061492	ortholog_one2one
ENSMUSG00000063253	FBgn0039505	ortholog_one2one
ENSMUSG00000050435	FBgn0026316	ortholog_many2many
ENSMUSG00000050435	FBgn0035584	ortholog_many2many
ENSMUSG00000050435	FBgn0017456	ortholog_many2many
ENSMUSG00000050435	FBgn0015320	ortholog_many2many
ENSMUSG00000050435	FBgn0031331	ortholog_many2many
ENSMUSG00000050435	FBgn0030386	ortholog_many2many
ENSMUSG00000050435	FBgn0023528	ortholog_many2many
ENSMUSG00000047079	FBgn0026316	ortholog_many2many
ENSMUSG00000047079	FBgn0035584	ortholog_many2many
ENSMUSG00000047079	FBgn0017456	ortholog_many2many
ENSMUSG00000047079	FBgn0015320	ortholog_many2many
ENSMUSG00000047079	FBgn0031331	ortholog_many2many
ENSMUSG00000047079	FBgn0030386	ortholog_many2many
ENSMUSG00000047079	FBgn0023528	ortholog_many2many
ENSMUSG00000000168	FBgn0283658	ortholog_one2one
ENSMUSG00000062444	FBgn0003210	ortholog_many2many
ENSMUSG00000082482	FBgn0053856	ortholog_many2many
ENSMUSG00000082482	FBgn0053859	ortholog_many2many
ENSMUSG00000082482	FBgn0053853	ortholog_many2many
ENSMUSG00000082482	FBgn0053865	ortholog_many2many
ENSMUSG00000082482	FBgn0053832	ortholog_many2many
ENSMUSG00000082482	FBgn0053820	ortholog_many2many
ENSMUSG00000082482	FBgn0053847	ortholog_many2many
ENSMUSG00000082482	FBgn0053844	ortholog_many2many
ENSMUSG00000082482	FBgn0053808	ortholog_many2many
ENSMUSG00000082482	FBgn0053826	ortholog_many2many
ENSMUSG00000082482	FBgn0053838	ortholog_many2many
ENSMUSG00000082482	FBgn0053862	ortholog_many2many
ENSMUSG00000082482	FBgn0053829	ortholog_many2many
ENSMUSG00000082482	FBgn0053850	ortholog_many2many
ENSMUSG00000082482	FBgn0053817	ortholog_many2many
ENSMUSG00000082482	FBgn0053841	ortholog_many2many
ENSMUSG00000082482	FBgn0053823	ortholog_many2many
ENSMUSG00000082482	FBgn0053814	ortholog_many2many
ENSMUSG00000082482	FBgn0051618	ortholog_many2many
ENSMUSG00000082482	FBgn0053835	ortholog_many2many
ENSMUSG00000067441	FBgn0053856	ortholog_many2many
ENSMUSG00000067441	FBgn0053859	ortholog_many2many
ENSMUSG00000067441	FBgn0053853	ortholog_many2many
ENSMUSG00000067441	FBgn0053865	ortholog_many2many
ENSMUSG00000067441	FBgn0053832	ortholog_many2many
ENSMUSG00000067441	FBgn0053820	ortholog_many2many
ENSMUSG00000067441	FBgn0053847	ortholog_many2many
ENSMUSG00000067441	FBgn0053844	ortholog_many2many
ENSMUSG00000067441	FBgn0053808	ortholog_many2many
ENSMUSG00000067441	FBgn0053826	ortholog_many2many
ENSMUSG00000067441	FBgn0053838	ortholog_many2many
ENSMUSG00000067441	FBgn0053862	ortholog_many2many
ENSMUSG00000067441	FBgn0053829	ortholog_many2many
ENSMUSG00000067441	FBgn0053850	ortholog_many2many
ENSMUSG00000067441	FBgn0053817	ortholog_many2many
ENSMUSG00000067441	FBgn0053841	ortholog_many2many
ENSMUSG00000067441	FBgn0053823	ortholog_many2many
ENSMUSG00000067441	FBgn0053814	ortholog_many2many
ENSMUSG00000067441	FBgn0051618	ortholog_many2many
ENSMUSG00000067441	FBgn0053835	ortholog_many2many
ENSMUSG00000018865	FBgn0034887	ortholog_many2many
ENSMUSG00000018865	FBgn0033887	ortholog_many2many
ENSMUSG00000018865	FBgn0265052	ortholog_many2many
ENSMUSG00000100194	FBgn0001235	ortholog_many2many
ENSMUSG00000100194	FBgn0000611	ortholog_many2many
ENSMUSG00000100194	FBgn0033749	ortholog_many2many
ENSMUSG00000100194	FBgn0033748	ortholog_many2many
ENSMUSG00000100133	FBgn0001235	ortholog_many2many
ENSMUSG00000100133	FBgn0000611	ortholog_many2many
ENSMUSG00000100133	FBgn0033749	ortholog_many2many
ENSMUSG00000100133	FBgn0033748	ortholog_many2many
ENSMUSG00000061175	FBgn0036684	ortholog_one2many
ENSMUSG00000029466	FBgn0029879	ortholog_one2one
ENSMUSG00000038366	FBgn0063485	ortholog_one2one
ENSMUSG00000033938	FBgn0030605	ortholog_one2one
ENSMUSG00000030144	FBgn0038315	ortholog_many2many
ENSMUSG00000030144	FBgn0035199	ortholog_many2many
ENSMUSG00000030144	FBgn0040092	ortholog_many2many
ENSMUSG00000030144	FBgn0040093	ortholog_many2many
ENSMUSG00000030144	FBgn0054033	ortholog_many2many
ENSMUSG00000030144	FBgn0040096	ortholog_many2many
ENSMUSG00000083616	FBgn0053856	ortholog_many2many
ENSMUSG00000083616	FBgn0053859	ortholog_many2many
ENSMUSG00000083616	FBgn0053853	ortholog_many2many
ENSMUSG00000083616	FBgn0053865	ortholog_many2many
ENSMUSG00000083616	FBgn0053832	ortholog_many2many
ENSMUSG00000083616	FBgn0053820	ortholog_many2many
ENSMUSG00000083616	FBgn0053847	ortholog_many2many
ENSMUSG00000083616	FBgn0053844	ortholog_many2many
ENSMUSG00000083616	FBgn0053808	ortholog_many2many
ENSMUSG00000083616	FBgn0053826	ortholog_many2many
ENSMUSG00000083616	FBgn0053838	ortholog_many2many
ENSMUSG00000083616	FBgn0053862	ortholog_many2many
ENSMUSG00000083616	FBgn0053829	ortholog_many2many
ENSMUSG00000083616	FBgn0053850	ortholog_many2many
ENSMUSG00000083616	FBgn0053817	ortholog_many2many
ENSMUSG00000083616	FBgn0053841	ortholog_many2many
ENSMUSG00000083616	FBgn0053823	ortholog_many2many
ENSMUSG00000083616	FBgn0053814	ortholog_many2many
ENSMUSG00000083616	FBgn0051618	ortholog_many2many
ENSMUSG00000083616	FBgn0053835	ortholog_many2many
ENSMUSG00000032344	FBgn0035868	ortholog_one2many
ENSMUSG00000032344	FBgn0050424	ortholog_one2many
ENSMUSG00000055733	FBgn0015268	ortholog_many2many
ENSMUSG00000055733	FBgn0040345	ortholog_many2many
ENSMUSG00000055733	FBgn0267366	ortholog_many2many
ENSMUSG00000055733	FBgn0014879	ortholog_many2many
ENSMUSG00000025862	FBgn0043865	ortholog_many2many
ENSMUSG00000025862	FBgn0020616	ortholog_many2many
